date,unit,unit_temp,station_code,station_temp,temp_diff
2023-07-15,Dalhart,78.4,KDHT,81,2.5999999999999943
2023-07-15,Hutchins,92.8,KRBD,100,7.200000000000003
2023-07-16,Bradshaw,83.9,KRFI,83,0.9000000000000057
2023-07-16,Briscoe,97.2,KCOT,108,10.799999999999997
2023-07-16,Byrd,89.9,KUTS,100,10.099999999999994
2023-07-16,Crain,93.6,KGOP,99,5.400000000000006
2023-07-16,Hilltop,83.1,KGOP,99,15.900000000000006
2023-07-16,Hughes,91.9,KGOP,99,7.099999999999994
2023-07-16,Lopez,97,KMFE,102,5
2023-07-16,Lychner,98.8,KIAH,98,0.7999999999999972
2023-07-16,Lynaugh,87.3,KFST,99,11.700000000000003
2023-07-16,Murray,85.9,KGOP,99,13.099999999999994
2023-07-16,Sanchez,90.5,KELP,103,12.5
2023-07-16,Segovia,96.8,KMFE,102,5.200000000000003
2023-07-16,Torres,90.3,KIAH,98,7.700000000000003
2023-07-16,Woodman,92.4,KGOP,99,6.599999999999994
2023-07-16,Young,95.8,KEFD,99,3.200000000000003
2023-07-16,Jordan,88.9,KPPA,91,2.0999999999999943
2023-07-16,Formby,82.6,KPVW,87,4.400000000000006
2023-07-16,Wheeler,83.4,KPVW,87,3.5999999999999943
2023-07-16,Memorial,88.2,KLVJ,99,10.799999999999997
2023-07-16,Ramsey,93.3,KLVJ,99,5.700000000000003
2023-07-16,Stringfellow,92.2,KLVJ,99,6.799999999999997
2023-07-16,Terrell,86.1,KLVJ,99,12.900000000000006
2023-07-16,Dominguez,98.1,KSKF,102,3.9000000000000057
2023-07-16,Daniel,89.6,KSNK,98,8.400000000000006
2023-07-16,Boyd,93.1,KLXY,95,1.9000000000000057
2023-07-16,Beto,88.4,KPSN,91,2.5999999999999943
2023-07-16,Coffield,92.8,KPSN,91,1.7999999999999972
2023-07-16,Coffield,92.8,KPSN,91,1.7999999999999972
2023-07-16,Johnston,80.2,KJDD,75,5.200000000000003
2023-07-16,Lewis,92.8,KJAS,95,2.200000000000003
2023-07-16,Ellis,90.1,KUTS,100,9.900000000000006
2023-07-16,Estelle,90.9,KUTS,100,9.099999999999994
2023-07-16,Goree,88.6,KUTS,100,11.400000000000006
2023-07-16,Holliday,93.2,KUTS,100,6.799999999999997
2023-07-16,Huntsville,90.4,KUTS,100,9.599999999999994
2023-07-16,Wynne,93.2,KUTS,100,6.799999999999997
2023-07-16,Goodman,85.9,KJAS,95,9.099999999999994
2023-07-16,Polunsky,93.6,KCXO,100,6.400000000000006
2023-07-16,Montford,88.1,KLBB,94,5.900000000000006
2023-07-16,Telford,75.9,KTXK,74,1.9000000000000057
2023-07-16,Hobby,92.4,KPWG,97,4.599999999999994
2023-07-16,Ferguson,89.5,KUTS,100,10.5
2023-07-16,Powledge,90.7,KPSN,91,0.29999999999999716
2023-07-16,Middleton,94.8,KABI,100,5.200000000000003
2023-07-16,Robertson,91.4,KABI,100,8.599999999999994
2023-07-16,Clements,82.3,KAMA,91,8.700000000000003
2023-07-16,Gist,95.6,KBPT,99,3.4000000000000057
2023-07-16,Stiles,90.6,KBPT,99,8.400000000000006
2023-07-16,Garza West,101.7,KBEA,105,3.299999999999997
2023-07-16,Mcconnell,93.2,KBEA,105,11.799999999999997
2023-07-16,Clemens,91.1,KLBX,97,5.900000000000006
2023-07-16,Roach,86.5,KCDS,92,5.5
2023-07-16,Wallace,91.1,KSNK,98,6.900000000000006
2023-07-16,Stevenson,98.2,KVCT,101,2.799999999999997
2023-07-16,Dalhart,87.7,KDHT,90,2.299999999999997
2023-07-16,Hutchins,85.9,KRBD,84,1.9000000000000057
2023-07-17,Bradshaw,93.2,KRFI,100,6.799999999999997
2023-07-17,Briscoe,94.8,KCOT,105,10.200000000000003
2023-07-17,Byrd,89.4,KUTS,101,11.599999999999994
2023-07-17,Crain,99.7,KGOP,108,8.299999999999997
2023-07-17,Hilltop,89.9,KGOP,108,18.099999999999994
2023-07-17,Hughes,95.1,KGOP,108,12.900000000000006
2023-07-17,Lopez,97.7,KMFE,101,3.299999999999997
2023-07-17,Lychner,97.5,KIAH,98,0.5
2023-07-17,Lynaugh,89.1,KFST,104,14.900000000000006
2023-07-17,Murray,86.1,KGOP,108,21.900000000000006
2023-07-17,Sanchez,91.1,KELP,107,15.900000000000006
2023-07-17,Segovia,95.7,KMFE,101,5.299999999999997
2023-07-17,Torres,93.4,KIAH,98,4.599999999999994
2023-07-17,Woodman,98.6,KGOP,108,9.400000000000006
2023-07-17,Young,92.6,KEFD,97,4.400000000000006
2023-07-17,Jordan,89.2,KPPA,NA,NA
2023-07-17,Formby,89.2,KPVW,94,4.799999999999997
2023-07-17,Wheeler,80.2,KPVW,94,13.799999999999997
2023-07-17,Memorial,91,KLVJ,98,7
2023-07-17,Ramsey,93.1,KLVJ,98,4.900000000000006
2023-07-17,Stringfellow,90,KLVJ,98,8
2023-07-17,Terrell,89.6,KLVJ,98,8.400000000000006
2023-07-17,Dominguez,92.8,KSKF,102,9.200000000000003
2023-07-17,Daniel,88.4,KSNK,103,14.599999999999994
2023-07-17,Boyd,93.5,KLXY,103,9.5
2023-07-17,Beto,88.7,KPSN,102,13.299999999999997
2023-07-17,Coffield,92.4,KPSN,102,9.599999999999994
2023-07-17,Coffield,92.4,KPSN,102,9.599999999999994
2023-07-17,Johnston,91.2,KJDD,97,5.799999999999997
2023-07-17,Lewis,92.9,KJAS,100,7.099999999999994
2023-07-17,Ellis,92.2,KUTS,101,8.799999999999997
2023-07-17,Estelle,90.3,KUTS,101,10.700000000000003
2023-07-17,Goree,85.8,KUTS,101,15.200000000000003
2023-07-17,Holliday,94.1,KUTS,101,6.900000000000006
2023-07-17,Huntsville,93.5,KUTS,101,7.5
2023-07-17,Wynne,94,KUTS,101,7
2023-07-17,Goodman,90.4,KJAS,100,9.599999999999994
2023-07-17,Polunsky,95.4,KCXO,99,3.5999999999999943
2023-07-17,Montford,90.2,KLBB,101,10.799999999999997
2023-07-17,Telford,88.9,KTXK,96,7.099999999999994
2023-07-17,Hobby,92,KPWG,107,15
2023-07-17,Ferguson,92.8,KUTS,101,8.200000000000003
2023-07-17,Powledge,92.2,KPSN,102,9.799999999999997
2023-07-17,Middleton,93.7,KABI,105,11.299999999999997
2023-07-17,Robertson,94.3,KABI,105,10.700000000000003
2023-07-17,Clements,85,KAMA,99,14
2023-07-17,Gist,96.1,KBPT,97,0.9000000000000057
2023-07-17,Stiles,90.5,KBPT,97,6.5
2023-07-17,Garza West,101.2,KBEA,102,0.7999999999999972
2023-07-17,Mcconnell,92.3,KBEA,102,9.700000000000003
2023-07-17,Clemens,85.9,KLBX,96,10.099999999999994
2023-07-17,Roach,88.4,KCDS,102,13.599999999999994
2023-07-17,Wallace,95,KSNK,103,8
2023-07-17,Stevenson,99.8,KVCT,100,0.20000000000000284
2023-07-17,Dalhart,88.9,KDHT,97,8.099999999999994
2023-07-17,Hutchins,92.2,KRBD,104,11.799999999999997
2023-07-18,Bradshaw,91.1,KRFI,103,11.900000000000006
2023-07-18,Briscoe,93.4,KCOT,107,13.599999999999994
2023-07-18,Byrd,89.6,KUTS,101,11.400000000000006
2023-07-18,Crain,98.3,KGOP,108,9.700000000000003
2023-07-18,Hilltop,90.9,KGOP,108,17.099999999999994
2023-07-18,Hughes,95.1,KGOP,108,12.900000000000006
2023-07-18,Lopez,94.2,KMFE,102,7.799999999999997
2023-07-18,Lychner,96.5,KIAH,98,1.5
2023-07-18,Lynaugh,91.3,KFST,105,13.700000000000003
2023-07-18,Murray,95.8,KGOP,108,12.200000000000003
2023-07-18,Sanchez,93.5,KELP,108,14.5
2023-07-18,Segovia,98,KMFE,102,4
2023-07-18,Torres,93.3,KIAH,98,4.700000000000003
2023-07-18,Woodman,99.8,KGOP,108,8.200000000000003
2023-07-18,Young,93.2,KEFD,97,3.799999999999997
2023-07-18,Jordan,89.9,KPPA,NA,NA
2023-07-18,Formby,91.6,KPVW,98,6.400000000000006
2023-07-18,Wheeler,86.4,KPVW,98,11.599999999999994
2023-07-18,Memorial,91.2,KLVJ,99,7.799999999999997
2023-07-18,Ramsey,93.4,KLVJ,99,5.599999999999994
2023-07-18,Stringfellow,84.3,KLVJ,99,14.700000000000003
2023-07-18,Terrell,95.1,KLVJ,99,3.9000000000000057
2023-07-18,Dominguez,93,KSKF,103,10
2023-07-18,Daniel,89.1,KSNK,105,15.900000000000006
2023-07-18,Boyd,93.3,KLXY,103,9.700000000000003
2023-07-18,Beto,89.1,KPSN,102,12.900000000000006
2023-07-18,Coffield,93.1,KPSN,102,8.900000000000006
2023-07-18,Coffield,93.1,KPSN,102,8.900000000000006
2023-07-18,Johnston,93.7,KJDD,99,5.299999999999997
2023-07-18,Lewis,88.2,KJAS,99,10.799999999999997
2023-07-18,Ellis,93.8,KUTS,101,7.200000000000003
2023-07-18,Estelle,89.5,KUTS,101,11.5
2023-07-18,Goree,89.6,KUTS,101,11.400000000000006
2023-07-18,Holliday,94.2,KUTS,101,6.799999999999997
2023-07-18,Huntsville,91,KUTS,101,10
2023-07-18,Wynne,94.3,KUTS,101,6.700000000000003
2023-07-18,Goodman,94.8,KJAS,99,4.200000000000003
2023-07-18,Polunsky,94.4,KCXO,100,5.599999999999994
2023-07-18,Montford,90,KLBB,106,16
2023-07-18,Telford,91.8,KTXK,100,8.200000000000003
2023-07-18,Hobby,92.7,KPWG,107,14.299999999999997
2023-07-18,Ferguson,93.1,KUTS,101,7.900000000000006
2023-07-18,Powledge,95.9,KPSN,102,6.099999999999994
2023-07-18,Middleton,97,KABI,107,10
2023-07-18,Robertson,95,KABI,107,12
2023-07-18,Clements,87.1,KAMA,104,16.900000000000006
2023-07-18,Gist,95.8,KBPT,96,0.20000000000000284
2023-07-18,Stiles,91,KBPT,96,5
2023-07-18,Garza West,100.2,KBEA,102,1.7999999999999972
2023-07-18,Mcconnell,96.7,KBEA,102,5.299999999999997
2023-07-18,Clemens,87.7,KLBX,94,6.299999999999997
2023-07-18,Roach,90.1,KCDS,104,13.900000000000006
2023-07-18,Wallace,96.2,KSNK,105,8.799999999999997
2023-07-18,Stevenson,97.4,KVCT,101,3.5999999999999943
2023-07-18,Dalhart,93,KDHT,102,9
2023-07-18,Hutchins,93.2,KRBD,106,12.799999999999997
2023-07-19,Bradshaw,99.8,KRFI,100,0.20000000000000284
2023-07-19,Briscoe,93.9,KCOT,107,13.099999999999994
2023-07-19,Byrd,91.2,KUTS,101,9.799999999999997
2023-07-19,Crain,96.9,KGOP,104,7.099999999999994
2023-07-19,Hilltop,90.6,KGOP,104,13.400000000000006
2023-07-19,Hughes,94.8,KGOP,104,9.200000000000003
2023-07-19,Lopez,98.3,KMFE,101,2.700000000000003
2023-07-19,Lychner,97.1,KIAH,98,0.9000000000000057
2023-07-19,Lynaugh,91.4,KFST,106,14.599999999999994
2023-07-19,Murray,85.5,KGOP,104,18.5
2023-07-19,Sanchez,93,KELP,109,16
2023-07-19,Segovia,95.5,KMFE,101,5.5
2023-07-19,Torres,93.1,KIAH,98,4.900000000000006
2023-07-19,Woodman,91.5,KGOP,104,12.5
2023-07-19,Young,97.1,KEFD,97,0.09999999999999432
2023-07-19,Jordan,89.4,KPPA,NA,NA
2023-07-19,Formby,90.1,KPVW,98,7.900000000000006
2023-07-19,Wheeler,88.3,KPVW,98,9.700000000000003
2023-07-19,Memorial,88.1,KLVJ,99,10.900000000000006
2023-07-19,Ramsey,94.7,KLVJ,99,4.299999999999997
2023-07-19,Stringfellow,89.9,KLVJ,99,9.099999999999994
2023-07-19,Terrell,95.3,KLVJ,99,3.700000000000003
2023-07-19,Dominguez,97.8,KSKF,103,5.200000000000003
2023-07-19,Daniel,88.8,KSNK,104,15.200000000000003
2023-07-19,Boyd,93.5,KLXY,102,8.5
2023-07-19,Beto,89.2,KPSN,102,12.799999999999997
2023-07-19,Coffield,93.3,KPSN,102,8.700000000000003
2023-07-19,Coffield,93.3,KPSN,102,8.700000000000003
2023-07-19,Johnston,94.7,KJDD,97,2.299999999999997
2023-07-19,Lewis,92,KJAS,97,5
2023-07-19,Ellis,90.6,KUTS,101,10.400000000000006
2023-07-19,Estelle,89.8,KUTS,101,11.200000000000003
2023-07-19,Goree,87.1,KUTS,101,13.900000000000006
2023-07-19,Holliday,93.6,KUTS,101,7.400000000000006
2023-07-19,Huntsville,88.9,KUTS,101,12.099999999999994
2023-07-19,Wynne,94.5,KUTS,101,6.5
2023-07-19,Goodman,88.4,KJAS,97,8.599999999999994
2023-07-19,Polunsky,95.4,KCXO,99,3.5999999999999943
2023-07-19,Montford,89.8,KLBB,105,15.200000000000003
2023-07-19,Telford,91.7,KTXK,98,6.299999999999997
2023-07-19,Hobby,92.3,KPWG,104,11.700000000000003
2023-07-19,Ferguson,94.8,KUTS,101,6.200000000000003
2023-07-19,Powledge,91.7,KPSN,102,10.299999999999997
2023-07-19,Middleton,96.6,KABI,105,8.400000000000006
2023-07-19,Robertson,93,KABI,105,12
2023-07-19,Clements,88.2,KAMA,103,14.799999999999997
2023-07-19,Gist,96.6,KBPT,97,0.4000000000000057
2023-07-19,Stiles,90.4,KBPT,97,6.599999999999994
2023-07-19,Garza West,100.5,KBEA,100,0.5
2023-07-19,Mcconnell,93.6,KBEA,100,6.400000000000006
2023-07-19,Clemens,83.2,KLBX,96,12.799999999999997
2023-07-19,Roach,91.8,KCDS,101,9.200000000000003
2023-07-19,Wallace,91.8,KSNK,104,12.200000000000003
2023-07-19,Stevenson,96.5,KVCT,99,2.5
2023-07-19,Dalhart,91.3,KDHT,89,2.299999999999997
2023-07-19,Hutchins,93.5,KRBD,103,9.5
2023-07-20,Bradshaw,99.2,KRFI,101,1.7999999999999972
2023-07-20,Briscoe,92.9,KCOT,106,13.099999999999994
2023-07-20,Byrd,89.4,KUTS,101,11.599999999999994
2023-07-20,Crain,97.4,KGOP,104,6.599999999999994
2023-07-20,Hilltop,91.1,KGOP,104,12.900000000000006
2023-07-20,Hughes,93.5,KGOP,104,10.5
2023-07-20,Lopez,98.4,KMFE,101,2.5999999999999943
2023-07-20,Lychner,97.2,KIAH,97,0.20000000000000284
2023-07-20,Lynaugh,91.3,KFST,101,9.700000000000003
2023-07-20,Murray,87.8,KGOP,104,16.200000000000003
2023-07-20,Sanchez,92,KELP,107,15
2023-07-20,Segovia,90,KMFE,101,11
2023-07-20,Torres,93.7,KIAH,97,3.299999999999997
2023-07-20,Woodman,99.5,KGOP,104,4.5
2023-07-20,Young,95.5,KEFD,99,3.5
2023-07-20,Jordan,86.3,KPPA,NA,NA
2023-07-20,Formby,89,KPVW,94,5
2023-07-20,Wheeler,91.7,KPVW,94,2.299999999999997
2023-07-20,Memorial,89.9,KLVJ,98,8.099999999999994
2023-07-20,Ramsey,92.6,KLVJ,98,5.400000000000006
2023-07-20,Stringfellow,89.7,KLVJ,98,8.299999999999997
2023-07-20,Terrell,90.9,KLVJ,98,7.099999999999994
2023-07-20,Dominguez,98.9,KSKF,101,2.0999999999999943
2023-07-20,Daniel,90.2,KSNK,100,9.799999999999997
2023-07-20,Boyd,93.8,KLXY,101,7.200000000000003
2023-07-20,Beto,84.3,KPSN,100,15.700000000000003
2023-07-20,Coffield,92.3,KPSN,100,7.700000000000003
2023-07-20,Coffield,92.3,KPSN,100,7.700000000000003
2023-07-20,Johnston,94.6,KJDD,95,0.4000000000000057
2023-07-20,Lewis,94.2,KJAS,99,4.799999999999997
2023-07-20,Ellis,91.5,KUTS,101,9.5
2023-07-20,Estelle,92.1,KUTS,101,8.900000000000006
2023-07-20,Goree,88.9,KUTS,101,12.099999999999994
2023-07-20,Holliday,93.8,KUTS,101,7.200000000000003
2023-07-20,Huntsville,89.3,KUTS,101,11.700000000000003
2023-07-20,Wynne,91.6,KUTS,101,9.400000000000006
2023-07-20,Goodman,86.5,KJAS,99,12.5
2023-07-20,Polunsky,94.7,KCXO,99,4.299999999999997
2023-07-20,Montford,92.6,KLBB,99,6.400000000000006
2023-07-20,Telford,89.4,KTXK,97,7.599999999999994
2023-07-20,Hobby,92.1,KPWG,104,11.900000000000006
2023-07-20,Ferguson,94.1,KUTS,101,6.900000000000006
2023-07-20,Powledge,92.2,KPSN,100,7.799999999999997
2023-07-20,Middleton,96.2,KABI,101,4.799999999999997
2023-07-20,Robertson,93.3,KABI,101,7.700000000000003
2023-07-20,Clements,88,KAMA,93,5
2023-07-20,Gist,95,KBPT,99,4
2023-07-20,Stiles,89.7,KBPT,99,9.299999999999997
2023-07-20,Garza West,99.5,KBEA,100,0.5
2023-07-20,Mcconnell,99.9,KBEA,100,0.09999999999999432
2023-07-20,Clemens,82.4,KLBX,95,12.599999999999994
2023-07-20,Roach,91.1,KCDS,101,9.900000000000006
2023-07-20,Wallace,93.3,KSNK,100,6.700000000000003
2023-07-20,Stevenson,95.9,KVCT,100,4.099999999999994
2023-07-20,Dalhart,87.6,KDHT,93,5.400000000000006
2023-07-20,Hutchins,92.4,KRBD,102,9.599999999999994
2023-07-21,Bradshaw,98.1,KRFI,97,1.0999999999999943
2023-07-21,Briscoe,95.2,KCOT,104,8.799999999999997
2023-07-21,Byrd,88.2,KUTS,101,12.799999999999997
2023-07-21,Crain,95.6,KGOP,100,4.400000000000006
2023-07-21,Hilltop,85.3,KGOP,100,14.700000000000003
2023-07-21,Hughes,93.6,KGOP,100,6.400000000000006
2023-07-21,Lopez,98.3,KMFE,101,2.700000000000003
2023-07-21,Lychner,97.1,KIAH,95,2.0999999999999943
2023-07-21,Lynaugh,91.4,KFST,99,7.599999999999994
2023-07-21,Murray,90.6,KGOP,100,9.400000000000006
2023-07-21,Sanchez,92,KELP,105,13
2023-07-21,Segovia,92.3,KMFE,101,8.700000000000003
2023-07-21,Torres,88.3,KIAH,95,6.700000000000003
2023-07-21,Woodman,98.3,KGOP,100,1.7000000000000028
2023-07-21,Young,94.3,KEFD,93,1.2999999999999972
2023-07-21,Jordan,86.2,KPPA,NA,NA
2023-07-21,Formby,88.2,KPVW,88,0.20000000000000284
2023-07-21,Wheeler,82.2,KPVW,88,5.799999999999997
2023-07-21,Memorial,90.6,KLVJ,97,6.400000000000006
2023-07-21,Ramsey,93.2,KLVJ,97,3.799999999999997
2023-07-21,Stringfellow,90.2,KLVJ,97,6.799999999999997
2023-07-21,Terrell,94.5,KLVJ,97,2.5
2023-07-21,Dominguez,96.9,KSKF,100,3.0999999999999943
2023-07-21,Daniel,91.5,KSNK,92,0.5
2023-07-21,Boyd,92.4,KLXY,100,7.599999999999994
2023-07-21,Beto,90.7,KPSN,100,9.299999999999997
2023-07-21,Coffield,92.7,KPSN,100,7.299999999999997
2023-07-21,Coffield,92.7,KPSN,100,7.299999999999997
2023-07-21,Johnston,93.7,KJDD,93,0.7000000000000028
2023-07-21,Lewis,92.2,KJAS,99,6.799999999999997
2023-07-21,Ellis,92.1,KUTS,101,8.900000000000006
2023-07-21,Estelle,90.8,KUTS,101,10.200000000000003
2023-07-21,Goree,86.3,KUTS,101,14.700000000000003
2023-07-21,Holliday,94.1,KUTS,101,6.900000000000006
2023-07-21,Huntsville,92,KUTS,101,9
2023-07-21,Wynne,93.2,KUTS,101,7.799999999999997
2023-07-21,Goodman,90.4,KJAS,99,8.599999999999994
2023-07-21,Polunsky,94.1,KCXO,99,4.900000000000006
2023-07-21,Montford,88.7,KLBB,93,4.299999999999997
2023-07-21,Telford,88.9,KTXK,96,7.099999999999994
2023-07-21,Hobby,91.9,KPWG,102,10.099999999999994
2023-07-21,Ferguson,93.4,KUTS,101,7.599999999999994
2023-07-21,Powledge,92.6,KPSN,100,7.400000000000006
2023-07-21,Middleton,93.2,KABI,100,6.799999999999997
2023-07-21,Robertson,91.1,KABI,100,8.900000000000006
2023-07-21,Clements,84.7,KAMA,80,4.700000000000003
2023-07-21,Gist,95.3,KBPT,90,5.299999999999997
2023-07-21,Stiles,90.9,KBPT,90,0.9000000000000057
2023-07-21,Garza West,99.4,KBEA,99,0.4000000000000057
2023-07-21,Mcconnell,95.3,KBEA,99,3.700000000000003
2023-07-21,Clemens,87.9,KLBX,95,7.099999999999994
2023-07-21,Roach,86.5,KCDS,88,1.5
2023-07-21,Wallace,92.2,KSNK,92,0.20000000000000284
2023-07-21,Stevenson,97.7,KVCT,100,2.299999999999997
2023-07-21,Dalhart,83.3,KDHT,80,3.299999999999997
2023-07-21,Hutchins,91.9,KRBD,100,8.099999999999994
2023-07-22,Bradshaw,92.8,KRFI,93,0.20000000000000284
2023-07-22,Briscoe,96.8,KCOT,103,6.200000000000003
2023-07-22,Byrd,88,KUTS,103,15
2023-07-22,Crain,97.5,KGOP,99,1.5
2023-07-22,Hilltop,88.4,KGOP,99,10.599999999999994
2023-07-22,Hughes,92.9,KGOP,99,6.099999999999994
2023-07-22,Lopez,94.3,KMFE,100,5.700000000000003
2023-07-22,Lychner,98.2,KIAH,99,0.7999999999999972
2023-07-22,Lynaugh,89,KFST,98,9
2023-07-22,Murray,86.6,KGOP,99,12.400000000000006
2023-07-22,Sanchez,91.8,KELP,99,7.200000000000003
2023-07-22,Segovia,97.3,KMFE,100,2.700000000000003
2023-07-22,Torres,96.4,KIAH,99,2.5999999999999943
2023-07-22,Woodman,94.4,KGOP,99,4.599999999999994
2023-07-22,Young,96.5,KEFD,99,2.5
2023-07-22,Jordan,82.6,KPPA,NA,NA
2023-07-22,Formby,88.1,KPVW,85,3.0999999999999943
2023-07-22,Wheeler,87.2,KPVW,85,2.200000000000003
2023-07-22,Memorial,89.2,KLVJ,100,10.799999999999997
2023-07-22,Ramsey,92.8,KLVJ,100,7.200000000000003
2023-07-22,Stringfellow,88.2,KLVJ,100,11.799999999999997
2023-07-22,Terrell,94.5,KLVJ,100,5.5
2023-07-22,Dominguez,96.1,KSKF,101,4.900000000000006
2023-07-22,Daniel,88.6,KSNK,89,0.4000000000000057
2023-07-22,Boyd,92.8,KLXY,97,4.200000000000003
2023-07-22,Beto,90,KPSN,97,7
2023-07-22,Coffield,92.8,KPSN,97,4.200000000000003
2023-07-22,Coffield,92.8,KPSN,97,4.200000000000003
2023-07-22,Johnston,88.2,KJDD,90,1.7999999999999972
2023-07-22,Lewis,95,KJAS,99,4
2023-07-22,Ellis,94,KUTS,103,9
2023-07-22,Estelle,90.1,KUTS,103,12.900000000000006
2023-07-22,Goree,89.8,KUTS,103,13.200000000000003
2023-07-22,Holliday,93.9,KUTS,103,9.099999999999994
2023-07-22,Huntsville,85.1,KUTS,103,17.900000000000006
2023-07-22,Wynne,94.2,KUTS,103,8.799999999999997
2023-07-22,Goodman,90.4,KJAS,99,8.599999999999994
2023-07-22,Polunsky,95.9,KCXO,101,5.099999999999994
2023-07-22,Montford,89.3,KLBB,90,0.7000000000000028
2023-07-22,Telford,87.5,KTXK,91,3.5
2023-07-22,Hobby,92.9,KPWG,99,6.099999999999994
2023-07-22,Ferguson,93.7,KUTS,103,9.299999999999997
2023-07-22,Powledge,91.8,KPSN,97,5.200000000000003
2023-07-22,Middleton,93.3,KABI,93,0.29999999999999716
2023-07-22,Robertson,88.6,KABI,93,4.400000000000006
2023-07-22,Clements,83.2,KAMA,90,6.799999999999997
2023-07-22,Gist,96.7,KBPT,99,2.299999999999997
2023-07-22,Stiles,91.1,KBPT,99,7.900000000000006
2023-07-22,Garza West,99.1,KBEA,100,0.9000000000000057
2023-07-22,Mcconnell,91.5,KBEA,100,8.5
2023-07-22,Clemens,88.2,KLBX,94,5.799999999999997
2023-07-22,Roach,86.3,KCDS,90,3.700000000000003
2023-07-22,Wallace,90.2,KSNK,89,1.2000000000000028
2023-07-22,Stevenson,94.1,KVCT,102,7.900000000000006
2023-07-22,Dalhart,81.5,KDHT,88,6.5
2023-07-22,Hutchins,89.4,KRBD,95,5.599999999999994
2023-07-23,Bradshaw,90.2,KRFI,96,5.799999999999997
2023-07-23,Briscoe,95.1,KCOT,106,10.900000000000006
2023-07-23,Byrd,89.4,KUTS,99,9.599999999999994
2023-07-23,Crain,97.4,KGOP,99,1.5999999999999943
2023-07-23,Hilltop,89.2,KGOP,99,9.799999999999997
2023-07-23,Hughes,92.7,KGOP,99,6.299999999999997
2023-07-23,Lopez,98.4,KMFE,99,0.5999999999999943
2023-07-23,Lychner,96.1,KIAH,98,1.9000000000000057
2023-07-23,Lynaugh,91.5,KFST,100,8.5
2023-07-23,Murray,92.6,KGOP,99,6.400000000000006
2023-07-23,Sanchez,87.1,KELP,98,10.900000000000006
2023-07-23,Segovia,93.9,KMFE,99,5.099999999999994
2023-07-23,Torres,94.8,KIAH,98,3.200000000000003
2023-07-23,Woodman,93.4,KGOP,99,5.599999999999994
2023-07-23,Young,94.6,KEFD,93,1.5999999999999943
2023-07-23,Jordan,83.2,KPPA,NA,NA
2023-07-23,Formby,89.5,KPVW,90,0.5
2023-07-23,Wheeler,81.8,KPVW,90,8.200000000000003
2023-07-23,Memorial,89.7,KLVJ,94,4.299999999999997
2023-07-23,Ramsey,93,KLVJ,94,1
2023-07-23,Stringfellow,90.1,KLVJ,94,3.9000000000000057
2023-07-23,Terrell,91.4,KLVJ,94,2.5999999999999943
2023-07-23,Dominguez,93.8,KSKF,84,9.799999999999997
2023-07-23,Daniel,86.6,KSNK,96,9.400000000000006
2023-07-23,Boyd,92.4,KLXY,98,5.599999999999994
2023-07-23,Beto,89.6,KPSN,97,7.400000000000006
2023-07-23,Coffield,91.2,KPSN,97,5.799999999999997
2023-07-23,Coffield,91.2,KPSN,97,5.799999999999997
2023-07-23,Johnston,89,KJDD,90,1
2023-07-23,Lewis,89.8,KJAS,97,7.200000000000003
2023-07-23,Ellis,92.6,KUTS,99,6.400000000000006
2023-07-23,Estelle,92.5,KUTS,99,6.5
2023-07-23,Goree,86.5,KUTS,99,12.5
2023-07-23,Holliday,94.3,KUTS,99,4.700000000000003
2023-07-23,Huntsville,86.2,KUTS,99,12.799999999999997
2023-07-23,Wynne,93.5,KUTS,99,5.5
2023-07-23,Goodman,94.3,KJAS,97,2.700000000000003
2023-07-23,Polunsky,94.2,KCXO,96,1.7999999999999972
2023-07-23,Montford,89.2,KLBB,97,7.799999999999997
2023-07-23,Telford,87.1,KTXK,93,5.900000000000006
2023-07-23,Hobby,92.4,KPWG,98,5.599999999999994
2023-07-23,Ferguson,93,KUTS,99,6
2023-07-23,Powledge,90.1,KPSN,97,6.900000000000006
2023-07-23,Middleton,94,KABI,98,4
2023-07-23,Robertson,88.5,KABI,98,9.5
2023-07-23,Clements,84.2,KAMA,97,12.799999999999997
2023-07-23,Gist,95.1,KBPT,95,0.09999999999999432
2023-07-23,Stiles,90,KBPT,95,5
2023-07-23,Garza West,101.1,KBEA,102,0.9000000000000057
2023-07-23,Mcconnell,92.3,KBEA,102,9.700000000000003
2023-07-23,Clemens,83.8,KLBX,91,7.200000000000003
2023-07-23,Roach,87.8,KCDS,99,11.200000000000003
2023-07-23,Wallace,93.6,KSNK,96,2.4000000000000057
2023-07-23,Stevenson,96.1,KVCT,85,11.099999999999994
2023-07-23,Dalhart,89.1,KDHT,98,8.900000000000006
2023-07-23,Hutchins,88.8,KRBD,94,5.200000000000003
2023-07-24,Bradshaw,90.1,KRFI,100,9.900000000000006
2023-07-24,Briscoe,97.2,KCOT,104,6.799999999999997
2023-07-24,Byrd,91.2,KUTS,101,9.799999999999997
2023-07-24,Crain,95,KGOP,102,7
2023-07-24,Hilltop,88.9,KGOP,102,13.099999999999994
2023-07-24,Hughes,93.7,KGOP,102,8.299999999999997
2023-07-24,Lopez,92.1,KMFE,94,1.9000000000000057
2023-07-24,Lychner,96.7,KIAH,97,0.29999999999999716
2023-07-24,Lynaugh,90.7,KFST,100,9.299999999999997
2023-07-24,Murray,89.9,KGOP,102,12.099999999999994
2023-07-24,Sanchez,90.1,KELP,102,11.900000000000006
